odds_event_id,commence,away_team,home_team,book,stat,player,direction,line,odds
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Courtney Williams,Over,15.5,-143
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Courtney Williams,Over,16.5,-115
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Olivia Miles,Over,18.5,120
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Sarah Ashlee Barker,Over,9.5,-118
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Megan Gustafson,Over,13.5,104
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Carla Leite,Over,13.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Bridget Carleton,Over,12.5,-118
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Olivia Miles,Over,17.5,-103
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Nia Coffey,Over,7.5,-103
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Kayla McBride,Over,15.5,-104
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Olivia Miles,Over,16.5,-127
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Emily Engstler,Over,7.5,-139
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Sarah Ashlee Barker,Over,10.5,115
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points_rebounds_assists,Emily Engstler,Over,16.5,-108
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points_rebounds_assists,Natasha Howard,Over,28.5,-107
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points_rebounds_assists,Olivia Miles,Over,29.5,-109
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points_rebounds_assists,Sarah Ashlee Barker,Over,17.5,-109
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points_rebounds_assists,Kayla McBride,Over,21.5,-137
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points_rebounds_assists,Carla Leite,Over,21.5,-104
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points_rebounds_assists,Courtney Williams,Over,26.5,-109
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Kayla McBride,Over,4.5,107
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Nia Coffey,Over,5.5,100
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Emily Engstler,Over,5.5,-112
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Natasha Howard,Over,8.5,100
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Courtney Williams,Over,5.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Megan Gustafson,Over,4.5,-139
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Bridget Carleton,Over,3.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Sarah Ashlee Barker,Over,4.5,-104
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Olivia Miles,Over,5.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_rebounds,Carla Leite,Over,2.5,118
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Kayla McBride,Over,1.5,-186
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Olivia Miles,Over,1.5,130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Courtney Williams,Over,1.5,105
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Emily Engstler,Over,0.5,-182
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Nia Coffey,Over,1.5,130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Bridget Carleton,Over,1.5,-167
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Megan Gustafson,Over,0.5,-200
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Carla Leite,Over,0.5,102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Sarah Ashlee Barker,Over,1.5,145
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Kayla McBride,Over,1.5,-186
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Olivia Miles,Over,1.5,130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Courtney Williams,Over,1.5,105
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Emily Engstler,Over,0.5,-182
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Nia Coffey,Over,1.5,130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Bridget Carleton,Over,1.5,-167
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Megan Gustafson,Over,0.5,-200
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Carla Leite,Over,0.5,102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_threes,Sarah Ashlee Barker,Over,1.5,145
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Veronica Burton,Over,6.5,-137
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Veronica Burton,Under,6.5,101
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Kelsey Plum,Over,5.5,-146
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Kelsey Plum,Under,5.5,107
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Erica Wheeler,Over,4.5,107
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Erica Wheeler,Under,4.5,-145
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Gabby Williams,Over,3.5,131
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Gabby Williams,Under,3.5,-180
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Tiffany Hayes,Over,2.5,-177
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Tiffany Hayes,Under,2.5,129
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Nneka Ogwumike,Over,2.5,138
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_assists,Nneka Ogwumike,Under,2.5,-189
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Kelsey Plum,Over,20.5,-112
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Kelsey Plum,Under,20.5,-119
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Gabby Williams,Over,16.5,-119
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Gabby Williams,Under,16.5,-112
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Janelle Salaun,Over,14.5,-108
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Janelle Salaun,Under,14.5,-123
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Veronica Burton,Over,14.5,-102
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Veronica Burton,Under,14.5,-130
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Nneka Ogwumike,Over,13.5,-129
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Nneka Ogwumike,Under,13.5,-103
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Dearica Hamby,Over,12.5,-124
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Dearica Hamby,Under,12.5,-107
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Kayla Thornton,Over,10.5,101
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Kayla Thornton,Under,10.5,-134
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Tiffany Hayes,Over,9.5,-121
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Tiffany Hayes,Under,9.5,-110
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Ariel Atkins,Over,8.5,-106
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Ariel Atkins,Under,8.5,-125
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Cameron Brink,Over,7.5,-129
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Cameron Brink,Under,7.5,-103
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Erica Wheeler,Over,7.5,-122
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points,Erica Wheeler,Under,7.5,-109
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Kelsey Plum,Over,26.5,-118
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Kelsey Plum,Under,26.5,-116
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Veronica Burton,Over,21.5,-103
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Veronica Burton,Under,21.5,-132
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Gabby Williams,Over,19.5,-129
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Gabby Williams,Under,19.5,-105
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Janelle Salaun,Over,16.5,-111
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Janelle Salaun,Under,16.5,-123
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Nneka Ogwumike,Over,16.5,-110
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Nneka Ogwumike,Under,16.5,-123
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Dearica Hamby,Over,14.5,-134
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Dearica Hamby,Under,14.5,-101
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Tiffany Hayes,Over,12.5,-128
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Tiffany Hayes,Under,12.5,-106
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Erica Wheeler,Over,12.5,-104
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Erica Wheeler,Under,12.5,-130
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Kayla Thornton,Over,11.5,-107
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Kayla Thornton,Under,11.5,-126
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Ariel Atkins,Over,10.5,-110
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Ariel Atkins,Under,10.5,-123
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Cameron Brink,Over,9.5,-107
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_assists,Cameron Brink,Under,9.5,-126
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Nneka Ogwumike,Over,22.5,-127
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Nneka Ogwumike,Under,22.5,-107
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Kelsey Plum,Over,22.5,-121
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Kelsey Plum,Under,22.5,-112
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Gabby Williams,Over,21.5,-107
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Gabby Williams,Under,21.5,-127
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Dearica Hamby,Over,20.5,-107
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Dearica Hamby,Under,20.5,-128
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Janelle Salaun,Over,19.5,-108
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Janelle Salaun,Under,19.5,-126
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Veronica Burton,Over,18.5,-106
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Veronica Burton,Under,18.5,-128
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Kayla Thornton,Over,15.5,-115
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Kayla Thornton,Under,15.5,-118
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Cameron Brink,Over,12.5,-118
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Cameron Brink,Under,12.5,-115
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Ariel Atkins,Over,11.5,-110
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Ariel Atkins,Under,11.5,-123
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Erica Wheeler,Over,9.5,-116
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds,Erica Wheeler,Under,9.5,-117
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Kelsey Plum,Over,28.5,-125
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Kelsey Plum,Under,28.5,-109
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Nneka Ogwumike,Over,25.5,-109
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Nneka Ogwumike,Under,25.5,-125
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Veronica Burton,Over,25.5,-109
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Veronica Burton,Under,25.5,-124
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Gabby Williams,Over,24.5,-114
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Gabby Williams,Under,24.5,-119
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Dearica Hamby,Over,22.5,-113
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Dearica Hamby,Under,22.5,-121
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Janelle Salaun,Over,21.5,-109
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Janelle Salaun,Under,21.5,-124
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Kayla Thornton,Over,16.5,-121
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Kayla Thornton,Under,16.5,-113
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Tiffany Hayes,Over,15.5,-104
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_points_rebounds_assists,Tiffany Hayes,Under,15.5,-130
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Nneka Ogwumike,Over,8.5,-124
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Nneka Ogwumike,Under,8.5,-109
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Dearica Hamby,Over,7.5,108
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Dearica Hamby,Under,7.5,-147
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Kayla Thornton,Over,5.5,111
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Kayla Thornton,Under,5.5,-151
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Janelle Salaun,Over,4.5,-148
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Janelle Salaun,Under,4.5,109
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Cameron Brink,Over,4.5,-105
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Cameron Brink,Under,4.5,-130
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Gabby Williams,Over,4.5,106
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Gabby Williams,Under,4.5,-144
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Veronica Burton,Over,3.5,-166
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Veronica Burton,Under,3.5,122
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Ariel Atkins,Over,2.5,-164
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Ariel Atkins,Under,2.5,120
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Kelsey Plum,Over,2.5,127
ef890098ab6d1e8942fa9165ed700cfc,2026-06-16T02:10:00Z,Los Angeles Sparks,Golden State Valkyries,draftkings,player_rebounds,Kelsey Plum,Under,2.5,-174
