espn_event_id,date,match,team,player_id,player,starter,pos,totalGoals,goalAssists,totalShots,shotsOnTarget,foulsCommitted,foulsSuffered,yellowCards,redCards,saves,ownGoals,minutesPlayed
633850,2022-12-18,FRA@ARG,ARG,164839,Paulo Dybala,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,ARG,219713,Lautaro Martínez,0,,0,0,4,1,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,ARG,138341,Germán Pezzella,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,ARG,277208,Thiago Almada,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,43372,Hugo Lloris,1,,0,0,0,0,0,1,0,0,7,0,0
633850,2022-12-18,FRA@ARG,FRA,222793,Dayot Upamecano,1,,0,0,0,0,1,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,153053,Raphaël Varane,1,,0,0,0,0,0,1,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,233621,Theo Hernández,1,,0,0,0,0,2,3,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,231692,Jules Koundé,1,,0,0,0,0,2,1,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,140416,Antoine Griezmann,1,,0,0,0,0,0,1,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,176203,Adrien Rabiot,1,,0,0,1,1,3,3,1,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,265919,Aurélien Tchouaméni,1,,0,0,0,0,2,2,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,88965,Olivier Giroud,1,,0,0,0,0,0,1,1,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,231388,Kylian Mbappé,1,,3,0,6,3,2,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,229744,Ousmane Dembélé,1,,0,0,0,0,1,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,89018,Steve Mandanda,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,277385,William Saliba,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,248676,Matteo Guendouzi,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,251634,Ibrahima Konaté,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,217331,Marcus Thuram,0,,0,1,0,0,2,1,1,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,184012,Kingsley Coman,0,,0,0,0,0,0,1,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,252971,Randal Kolo Muani,0,,0,0,2,1,3,4,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,215378,Benjamin Pavard,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,231718,Axel Disasi,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,148987,Alphonse Areola,0,,0,0,0,0,0,0,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,285150,Eduardo Camavinga,0,,0,0,0,0,1,3,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,277307,Youssouf Fofana,0,,0,0,1,0,0,1,0,0,0,0,0
633850,2022-12-18,FRA@ARG,FRA,157675,Jordan Veretout,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,39740,Igor Akinfeev,1,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,10261,Sergey Ignashevich,1,,0,0,0,0,0,2,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,177153,Ilya Kutepov,1,,0,0,0,0,1,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,43733,Yuri Zhirkov,1,,0,0,1,0,2,1,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,183204,Mário Fernandes,1,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,117351,Alan Dzagoev,1,,0,0,1,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,189794,Roman Zobnin,1,,0,1,2,1,1,3,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,205712,Iury Gazinsky,1,,1,0,1,1,2,1,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,150204,Fedor Smolov,1,,0,0,0,0,2,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,195501,Aleksandr Golovin,1,,1,2,1,1,7,1,1,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,167406,Aleksandr Samedov,1,,0,0,2,0,1,1,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,202673,Anton Miranchuk,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,199499,Andrei Semenov,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,52990,Vladimir Gabulov,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,93367,Artem Dzyuba,0,,1,1,1,1,1,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,151798,Fedor Kudryashov,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,97027,Vladimir Granat,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,185897,Alexey Miranchuk,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,206252,Andrey Lunev,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,205714,Daler Kuzyaev,0,,0,0,1,0,1,1,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,162263,Aleksandr Erokhin,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,192865,Igor Smolnikov,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,RUS,163129,Denis Cheryshev,0,,2,0,3,3,4,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,212923,Abdullah Al-Mayouf,1,,0,0,0,0,0,0,0,0,2,0,0
498202,2018-06-14,KSA@RUS,KSA,196410,Omar Othman,1,,0,0,0,0,1,2,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,102610,Osama Hawsawi,1,,0,0,0,0,0,2,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,253408,Abdullah Otayf,1,,0,0,0,0,0,4,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,171877,Yasser Al-Shahrani,1,,0,0,2,0,1,1,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,251569,Mohammed Al-Burayk,1,,0,0,0,0,0,6,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,147037,Salman Al-Faraj,1,,0,0,0,0,1,2,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,230671,Taisir Al-Jassim,1,,0,0,0,0,3,2,1,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,163850,Salem Al-Dawsari,1,,0,0,2,0,0,3,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,243928,Yahya Alshehri,1,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,148161,Mohammed Al-Sahlawi,1,,0,0,1,0,2,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,185576,Muhannad Assiri,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,253195,Ali Al-Bulayhi,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,262468,Mohamed Kanno,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,271461,Abdullah Al-Khaibari,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,205312,Abdulmalek Al-Khaibri,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,183824,Mansour Al-Harbi,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,247018,Mohammed Al-Owais,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,178516,Yasser Al-Mosailem,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,271331,Hatan Bahbri,0,,0,0,1,0,1,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,163856,Motaz Hawsawi,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,216957,Hussain Almoqahwi,0,,0,0,0,0,0,0,0,0,0,0,0
498202,2018-06-14,KSA@RUS,KSA,178844,Fahad Al-Muwallad,0,,0,0,0,0,1,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,205212,Mohamed El Shenawy,1,,0,0,0,0,0,0,0,0,3,0,0
498201,2018-06-15,URU@EGY,EGY,141213,Ahmed Hegazi,1,,0,0,0,0,1,0,1,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,205214,Ali Gabr,1,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,145471,Mohamed Abdel-Shafy,1,,0,0,0,0,1,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,175926,Ahmed Fathi,1,,0,0,1,1,1,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,181153,Abdallah Said,1,,0,0,1,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,187579,Tarek Hamed,1,,0,0,1,0,1,1,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,183896,Mohamed Elneny,1,,0,0,2,0,2,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,175924,Marwan Mohsen,1,,0,0,1,1,1,1,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,157825,Trézéguet,1,,0,0,2,1,2,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,225861,Amr Warda,1,,0,0,0,0,1,2,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,145468,Ahmed Elmohamady,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,135814,Essam El-Hadary,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,240069,Ramadan Sobhi,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,187506,Kahraba,0,,0,0,0,0,1,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,67430,Sherif Ekramy,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,138879,Sam Morsy,0,,0,0,0,0,1,0,1,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,263232,Samir Saad,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,173896,Mohamed Salah,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,187546,Mahmoud El-Wensh,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,163194,Omar Gaber,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,147800,Shikabala,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,EGY,245416,Ayman Ashraf,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,108622,Fernando Muslera,1,,0,0,0,0,0,0,0,0,3,0,0
498201,2018-06-15,URU@EGY,URU,104564,Diego Godín,1,,0,0,0,0,1,1,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,188398,José María Giménez,1,,1,0,2,1,1,1,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,103029,Martín Cáceres,1,,0,0,1,0,2,1,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,188368,Guillermo Varela,1,,0,0,0,0,0,2,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,215772,Rodrigo Bentancur,1,,0,0,0,0,1,2,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,145600,Matías Vecino,1,,0,0,1,0,0,1,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,179767,Giorgian de Arrascaeta,1,,0,0,0,0,1,1,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,213056,Nahitan Nández,1,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,95469,Edinson Cavani,1,,0,0,5,2,0,2,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,125088,Luis Suárez,1,,0,0,4,1,0,1,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,123840,Martín Campaña,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,145450,Sebastián Coates,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,85040,Cristian Rodríguez,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,67183,Maxi Gómez,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,121658,Jonathan Urretaviscaya,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,108233,Maxi Pereira,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,159035,Gastón Silva,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,212973,Lucas Torreira,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,178116,Diego Laxalt,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,67919,Martín Silva,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,113737,Cristhian Stuani,0,,0,0,0,0,0,0,0,0,0,0,0
498201,2018-06-15,URU@EGY,URU,193469,Carlos Sánchez,0,,0,1,1,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,206232,Munir El Kajoui,1,,0,0,0,0,0,0,0,0,2,0,0
498200,2018-06-15,IRN@MAR,MAR,167686,Romain Saïss,1,,0,0,1,0,2,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,102402,Medhi Benatia,1,,0,0,1,1,1,1,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,240233,Achraf Hakimi,1,,0,0,1,0,1,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,124891,Nordin Amrabat,1,,0,0,0,0,4,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,136689,Younès Belhanda,1,,0,0,3,0,1,2,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,86397,Mbark Boussoufa,1,,0,0,0,0,0,5,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,42176,Karim El Ahmadi,1,,0,0,0,0,2,1,1,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,269562,Ayoub El Kaabi,1,,0,0,1,0,2,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,238917,Amine Harit,1,,0,0,3,1,1,2,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,176733,Hakim Ziyech,1,,0,0,2,1,5,1,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,163121,Faycal Fajr,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,122334,Aziz Bouhaddouz,0,,0,0,0,0,1,1,0,0,0,1,0
498200,2018-06-15,IRN@MAR,MAR,195240,Ahmed Reda Tagnaouti,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,140197,Mehdi Carcela-González,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,175149,Yassine Bounou,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,174884,Khalid Boutaïb,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,242736,Youssef En-Nesyri,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,241663,Hamza Mendyl,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,195226,Sofyan Amrabat,0,,0,0,0,0,2,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,99726,Nabil Dirar,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,86661,Manuel da Costa,0,,0,0,1,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,MAR,223556,Youssef Aït Bennasser,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,214798,Alireza Beiranvand,1,,0,0,0,0,0,0,0,0,2,0,0
498200,2018-06-15,IRN@MAR,IRN,253376,Roozbeh Cheshmi,1,,0,0,1,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,211720,Morteza Pouraliganji,1,,0,0,0,0,0,1,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,156688,Omid Ebrahimi,1,,0,0,1,0,0,1,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,203453,Ehsan Hajsafi,1,,0,0,2,0,0,5,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,218086,Ramin Rezaeian,1,,0,0,0,0,2,2,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,214800,Vahid Amiri,1,,0,0,0,0,3,3,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,121620,Masoud Shojaei,1,,0,0,0,0,3,1,1,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,205522,Karim Ansarifard,1,,0,0,0,0,1,2,1,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,188055,Alireza Jahanbakhsh,1,,0,0,2,1,2,2,1,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,185827,Sardar Azmoun,1,,0,0,2,1,0,1,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,85453,Ashkan Dejagah,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,226301,Mehdi Torabi,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,194861,Majid Hosseini,0,,0,0,0,0,0,1,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,250132,Rashid Mazaheri,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,219611,Mehdi Taremi,0,,0,0,0,0,1,1,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,235519,Saman Ghoddos,0,,0,0,0,0,2,1,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,201186,Mohammad Reza Khanzadeh,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,226302,Milad Mohammadi,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,252262,Amir Abedzadeh,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,127436,Reza Ghoochannejhad,0,,0,0,0,0,0,0,0,0,0,0,0
498200,2018-06-15,IRN@MAR,IRN,203376,Pejman Montazeri,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,86758,Rui Patrício,1,,0,0,0,0,0,0,0,0,2,0,0
498199,2018-06-15,ESP@POR,POR,104172,José Fonte,1,,0,0,0,0,0,1,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,52767,Pepe,1,,0,0,0,0,3,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,176228,Raphaël Guerreiro,1,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,129722,Cédric,1,,0,0,0,0,1,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,157390,William Carvalho,1,,0,0,0,0,1,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,50959,João Moutinho,1,,0,0,0,0,1,1,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,124091,Bruno Fernandes,1,,0,0,1,0,1,0,1,0,0,0,0
498199,2018-06-15,ESP@POR,POR,199833,Bernardo Silva,1,,0,0,0,0,1,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,22774,Cristiano Ronaldo,1,,3,0,4,3,1,4,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,213141,Gonçalo Guedes,1,,0,1,1,0,1,2,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,41847,Manuel Fernandes,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,3368,André Silva,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,131743,Anthony Lopes,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,234878,Rúben Dias,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,20324,Ricardo Quaresma,0,,0,0,2,0,1,1,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,215319,Gelson Martins,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,169402,João Mário,0,,0,0,0,0,1,1,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,164210,Mário Rui,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,35997,Bruno Alves,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,124071,Beto,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,161607,Adrien Silva,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,POR,171144,Ricardo Pereira,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,108482,David de Gea,1,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,41579,Sergio Ramos,1,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,45931,Gerard Piqué,1,,0,0,0,0,2,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,121021,Jordi Alba,1,,0,0,0,0,1,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,157710,Nacho,1,,1,0,1,1,3,1,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,121893,Sergio Busquets,1,,0,1,1,0,2,4,1,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,17566,Andrés Iniesta,1,,0,0,1,0,0,1,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,140791,Koke,1,,0,0,0,0,0,1,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,95410,Diego Costa,1,,2,0,3,2,0,1,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,143564,Isco,1,,0,0,2,1,0,3,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,43815,David Silva,1,,0,0,3,0,2,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,12910,Pepe Reina,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,236156,Álvaro Odriozola,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,97770,César Azpilicueta,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,174967,Lucas Vázquez,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,168531,Dani Carvajal,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,92800,Iago Aspas,0,,0,0,1,1,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,135293,Thiago Alcantara,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,195821,Marco Asensio,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,169532,Kepa Arrizabalaga,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,172269,Saúl Ñíguez,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,85361,Nacho Monreal,0,,0,0,0,0,0,0,0,0,0,0,0
498199,2018-06-15,ESP@POR,ESP,144639,Rodrigo,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,43372,Hugo Lloris,1,,0,0,0,0,0,0,0,0,1,0,0
498198,2018-06-16,AUS@FRA,FRA,150051,Samuel Umtiti,1,,0,0,1,0,2,1,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,153053,Raphaël Varane,1,,0,0,0,0,0,1,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,196200,Lucas Hernández,1,,0,0,2,0,1,6,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,215378,Benjamin Pavard,1,,0,0,1,0,4,1,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,173556,N'Golo Kanté,1,,0,0,0,0,2,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,138860,Paul Pogba,1,,0,0,2,1,1,2,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,192060,Corentin Tolisso,1,,0,0,0,0,2,2,1,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,140416,Antoine Griezmann,1,,1,0,5,3,1,2,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,229744,Ousmane Dembélé,1,,0,0,0,0,1,1,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,231388,Kylian Mbappé,1,,0,0,1,1,1,1,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,85010,Blaise Matuidi,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,156898,Florian Thauvin,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,148987,Alphonse Areola,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,88965,Olivier Giroud,0,,0,0,0,0,1,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,189025,Nabil Fekir,0,,0,0,1,0,0,2,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,89018,Steve Mandanda,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,207015,Presnel Kimpembe,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,190291,Thomas Lemar,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,113290,Steven N'Zonzi,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,30302,Djibril Sidibé,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,159318,Benjamin Mendy,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,FRA,98688,Adil Rami,0,,0,0,0,0,0,0,0,0,0,0,0
498198,2018-06-16,AUS@FRA,AUS,141438,Mathew Ryan,1,,0,0,0,0,0,0,0,0,4,0,0
