matchup,status,home,away,book,player,stat,line,over_price,fetched_at
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nasser Al-Dawsari,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nawaf Boushal,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Mathías Olivera,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Sebastián Cáceres,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Sebastián Cáceres,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Guillermo Varela,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Guillermo Varela,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Federico Viñas,shots_on_target,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Federico Viñas,shots,6,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Rodrigo Bentancur,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Rodrigo Bentancur,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Manuel Ugarte,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Manuel Ugarte,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Darwin Núñez,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Darwin Núñez,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Maxi Araújo,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Maxi Araújo,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Maxi Araújo,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Maxi Araújo,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Federico Valverde,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Federico Valverde,shots,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Federico Valverde,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nicolás de la Cruz,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nicolás de la Cruz,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Juan Manuel Sanabria,shots,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Agustín Canobbio,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Brian Rodríguez,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Brian Rodríguez,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Dayot Upamecano,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Theo Hernández,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Jules Koundé,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ousmane Dembélé,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Adrien Rabiot,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Adrien Rabiot,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Kylian Mbappé,goals,2.5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Kylian Mbappé,shots_on_target,5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Kylian Mbappé,shots,5,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Kylian Mbappé,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Désiré Doué,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Désiré Doué,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Michael Olise,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Michael Olise,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Michael Olise,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Bradley Barcola,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Bradley Barcola,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Bradley Barcola,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,El Hadji Malick Diouf,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lamine Camara,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Pape Gueye,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Idrissa Gueye,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nicolas Jackson,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Nicolas Jackson,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Sadio Mané,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Sadio Mané,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ismaïla Sarr,shots,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Habib Diarra,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ibrahim Mbaye,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ibrahim Mbaye,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Ibrahim Mbaye,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Iliman Ndiaye,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Kim Min-Jae,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Gi-Hyuk,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Gi-Hyuk,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Han-Beom,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Han-Beom,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Hwang In-Beom,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Hwang In-Beom,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Hwang In-Beom,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Hwang In-Beom,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Tae-Seok,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Seol Young-Woo,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Son Heung-Min,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Son Heung-Min,shots,6,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Jae-Sung,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Jae-Sung,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Jae-Sung,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Kang-In,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Kang-In,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lee Kang-In,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Kim Jin-Gyu,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Oh Hyeon-Gyu,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Oh Hyeon-Gyu,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Oh Hyeon-Gyu,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Robin Hranác,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ladislav Krejcí,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ladislav Krejcí,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ladislav Krejcí,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ladislav Krejcí,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Stepán Chaloupek,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tomás Soucek,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tomás Soucek,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Vladimír Coufal,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Vladimír Coufal,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Pavel Sulc,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Pavel Sulc,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lukás Provod,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Adam Hlozek,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Adam Hlozek,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tomás Chorý,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Mojmír Chytil,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Michal Sadílek,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Michal Sadílek,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,César Montes,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,César Montes,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Érik Lira,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jesús Gallardo,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jesús Gallardo,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Israel Reyes,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Brian Gutiérrez,shots,4,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Brian Gutiérrez,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Brian Gutiérrez,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Julián Quiñones,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Julián Quiñones,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Julián Quiñones,shots,5,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Julián Quiñones,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Roberto Alvarado,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Roberto Alvarado,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Raúl Jiménez,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Raúl Jiménez,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Raúl Jiménez,shots,4,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Raúl Jiménez,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Luis Chávez,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Armando González,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Gilberto Mora,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Mbekezeli Mbokazi,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Mbekezeli Mbokazi,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Mbekezeli Mbokazi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nkosinathi Sibisi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nkosinathi Sibisi,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Aubrey Modiba,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Aubrey Modiba,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Aubrey Modiba,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Khuliso Mudau,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Sphephelo Sithole,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Sphephelo Sithole,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Teboho Mokoena,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Teboho Mokoena,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lyle Foster,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Themba Zwane,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Themba Zwane,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Derek Cornelius,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Luc de Fougerolles,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Luc de Fougerolles,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Richie Laryea,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Richie Laryea,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alistair Johnston,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alistair Johnston,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alistair Johnston,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Stephen Eustáquio,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Stephen Eustáquio,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ismaël Koné,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ismaël Koné,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Liam Millar,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tani Oluwaseyi,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tani Oluwaseyi,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jonathan David,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jonathan David,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Cyle Larin,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Cyle Larin,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Cyle Larin,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Promise David,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Promise David,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Promise David,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tarik Muharemovic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tarik Muharemovic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nikola Katic,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nikola Katic,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Sead Kolasinac,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Sead Kolasinac,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Amar Dedic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ivan Basic,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Benjamin Tahirovic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Amar Memic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Amar Memic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Esmir Bajraktarevic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jovo Lukic,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jovo Lukic,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jovo Lukic,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jovo Lukic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jovo Lukic,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ermedin Demirovic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ermedin Demirovic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ermedin Demirovic,fouls,4,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ermedin Demirovic,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Samed Bazdar,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Dzenis Burnic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Kerim Alajbegovic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ivan Sunjic,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Chris Richards,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Chris Richards,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Antonee Robinson,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alex Freeman,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alex Freeman,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Malik Tillman,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Malik Tillman,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Malik Tillman,shots,5,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Malik Tillman,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tyler Adams,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tyler Adams,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Folarin Balogun,goals,2.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Folarin Balogun,shots_on_target,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Folarin Balogun,shots,5,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Christian Pulisic,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
