date,league,matchup,player,team,stat,direction,tc_projection,actual,result
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,fanduel,player_points_rebounds_assists,Allisha Gray Under,-102,23.5,2026-06-26T23:58:00.7568+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,betonlineag,player_points_rebounds_assists,Veronica Burton Over,-116,21.5,2026-06-26T23:58:00.7568+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,betonlineag,player_points_rebounds_assists,Veronica Burton Under,-111,21.5,2026-06-26T23:58:00.7568+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,fanduel,player_rebounds,Kayla Thornton Over,-110,5.5,2026-06-26T23:58:00.7568+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,fanduel,player_rebounds,Rhyne Howard Over,118,4.5,2026-06-26T23:58:00.7568+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,betonlineag,player_rebounds,Veronica Burton Over,-105,3.5,2026-06-26T23:58:00.7568+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,betonlineag,player_rebounds,Veronica Burton Under,-123,3.5,2026-06-26T23:58:00.7568+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,fanduel,player_threes,Kayla Thornton Over,108,1.5,2026-06-26T23:58:00.7568+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,fanduel,player_threes,Kayla Thornton Under,-144,1.5,2026-06-26T23:58:00.7568+00:00
a165b90e332745018d845c613a964600,basketball_wnba,Toronto Tempo,Phoenix Mercury,2026-06-27T18:00:00+00:00,betonlineag,player_threes,Marina Mabrey Over,132,3.5,2026-06-26T23:58:00.7568+00:00
a165b90e332745018d845c613a964600,basketball_wnba,Toronto Tempo,Phoenix Mercury,2026-06-27T18:00:00+00:00,betonlineag,player_threes,Marina Mabrey Under,-172,3.5,2026-06-26T23:58:00.7568+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,h2h,Chicago Sky,-2000,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,h2h,Portland Fire,830,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,spreads,Chicago Sky,-136,-13.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,spreads,Portland Fire,102,13.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,totals,Over,-114,175.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,totals,Under,-114,175.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,h2h,Chicago Sky,-1400,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,h2h,Portland Fire,750,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,spreads,Chicago Sky,-115,-13.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,spreads,Portland Fire,-115,13.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,totals,Over,-115,175.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,totals,Under,-115,175.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,mybookieag,h2h,Chicago Sky,-1111,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,mybookieag,h2h,Portland Fire,600,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,mybookieag,spreads,Chicago Sky,-118,-12.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,mybookieag,spreads,Portland Fire,-111,12.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,mybookieag,totals,Over,-111,177.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,mybookieag,totals,Under,-111,177.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,h2h,Chicago Sky,-1050,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,h2h,Portland Fire,600,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,spreads,Chicago Sky,-120,-11.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,spreads,Portland Fire,-110,11.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,totals,Over,-110,178.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,totals,Under,-120,178.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,h2h,Chicago Sky,-1200,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,h2h,Portland Fire,625,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,spreads,Chicago Sky,-105,-15.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,spreads,Portland Fire,-120,15.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,totals,Over,-118,173.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,totals,Under,-110,173.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,h2h,Chicago Sky,-1115,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,h2h,Portland Fire,480,,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,spreads,Chicago Sky,-125,-13.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,spreads,Portland Fire,-117,13.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,totals,Over,-127,175.5,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,totals,Under,-115,175.5,2026-06-26T23:56:05.025532+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,h2h,Connecticut Sun,120,,2026-06-26T23:56:05.025532+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,h2h,Washington Mystics,-154,,2026-06-26T23:56:05.025532+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,spreads,Connecticut Sun,-115,2.5,2026-06-26T23:56:05.025532+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,spreads,Washington Mystics,-115,-2.5,2026-06-26T23:56:05.025532+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,h2h,Connecticut Sun,110,,2026-06-26T23:56:05.025532+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,h2h,Washington Mystics,-145,,2026-06-26T23:56:05.025532+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,spreads,Connecticut Sun,-118,2.5,2026-06-26T23:56:05.025532+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,spreads,Washington Mystics,-110,-2.5,2026-06-26T23:56:05.025532+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,totals,Under,-115,186.5,2026-06-26T23:56:05.025532+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,mybookieag,totals,Over,-110,164.0,2026-06-26T23:56:05.025532+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,mybookieag,totals,Under,-110,164.0,2026-06-26T23:56:05.025532+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,h2h,Chicago Sky,-1100,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,spreads,Chicago Sky,-108,-13.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,spreads,Portland Fire,-122,13.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,totals,Over,112,178.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanduel,totals,Under,-148,178.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,h2h,Chicago Sky,-900,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,h2h,Portland Fire,525,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,spreads,Chicago Sky,-120,-13.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,spreads,Portland Fire,-110,13.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,totals,Over,-110,176.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,fanatics,totals,Under,-120,176.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,h2h,Chicago Sky,-1300,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,h2h,Portland Fire,700,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,spreads,Chicago Sky,-115,-12.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,spreads,Portland Fire,-115,12.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,totals,Over,-120,177.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,draftkings,totals,Under,-110,177.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,h2h,Chicago Sky,-625,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,h2h,Portland Fire,400,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,spreads,Chicago Sky,-110,-11.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,spreads,Portland Fire,-118,11.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,totals,Over,-110,177.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betmgm,totals,Under,-115,177.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,h2h,Chicago Sky,-835,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,h2h,Portland Fire,440,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,spreads,Chicago Sky,-121,-12.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,spreads,Portland Fire,-121,12.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,totals,Over,-124,177.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,betrivers,totals,Under,-118,177.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,bovada,h2h,Chicago Sky,-850,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,bovada,h2h,Portland Fire,475,,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,bovada,spreads,Chicago Sky,-115,-12.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,bovada,spreads,Portland Fire,-115,12.5,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,bovada,totals,Over,-115,179.0,2026-06-26T23:53:57.532177+00:00
1456eb2d3d5295f1aebe9883f2b15604,basketball_wnba,Chicago Sky,Portland Fire,2026-06-26T23:33:08+00:00,bovada,totals,Under,-115,179.0,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,fanduel,h2h,Connecticut Sun,108,,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,fanduel,h2h,Washington Mystics,-138,,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,fanduel,spreads,Connecticut Sun,-106,1.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,fanduel,spreads,Washington Mystics,-125,-1.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,fanduel,totals,Over,102,161.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,fanduel,totals,Under,-136,161.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,h2h,Connecticut Sun,130,,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,h2h,Washington Mystics,-166,,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,spreads,Connecticut Sun,-120,3.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,spreads,Washington Mystics,-110,-3.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,totals,Over,-115,160.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,draftkings,totals,Under,-115,160.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,h2h,Connecticut Sun,125,,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,h2h,Washington Mystics,-160,,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,spreads,Connecticut Sun,-120,3.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,spreads,Washington Mystics,-105,-3.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,totals,Over,-110,186.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,betmgm,totals,Under,-118,186.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,bovada,h2h,Connecticut Sun,110,,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,bovada,h2h,Washington Mystics,-145,,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,bovada,spreads,Connecticut Sun,-115,2.0,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,bovada,spreads,Washington Mystics,-115,-2.0,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,bovada,totals,Over,-115,160.5,2026-06-26T23:53:57.532177+00:00
72f392cc087c7a061b9939d13bd6ec6e,basketball_wnba,Connecticut Sun,Washington Mystics,2026-06-26T23:35:22+00:00,bovada,totals,Under,-115,160.5,2026-06-26T23:53:57.532177+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,williamhill_us,player_assists,Jordin Canada Over,-154,5.5,2026-06-26T23:52:42.513385+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,williamhill_us,player_assists,Jordin Canada Under,115,5.5,2026-06-26T23:52:42.513385+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,fanduel,player_assists,Veronica Burton Over,-110,5.5,2026-06-26T23:52:42.513385+00:00
2aa029b6f16580a4239f7e91f62f69fa,basketball_wnba,Golden State Valkyries,Atlanta Dream,2026-06-27T02:10:00+00:00,fanduel,player_assists,Veronica Burton Under,-120,5.5,2026-06-26T23:52:42.513385+00:00
