name,team,sport,stat,matchup,projection,line,edge,direction,reason
Mookie Betts,LAD,mlb,SB,MIN@CLE,0.14,0.0,0.14,OVER,"Marginal +EV opportunity: Mookie Betts is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.14. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,TB,MIN@CLE,1.72,0.0,1.72,OVER,Mookie Betts shows OVER value at 0.0 TB. TC projection: 1.7 — edge: 1.72. Moderate conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,BB,MIN@CLE,0.44,0.0,0.44,OVER,Mookie Betts shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.44. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,K,MIN@CLE,0.8,0.0,0.8,OVER,"Marginal +EV opportunity: Mookie Betts is projected for 0.8 K vs a line of 0.0, giving a OVER edge of 0.80. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,AVG,MIN@CLE,0.223,0.0,0.223,OVER,Mookie Betts shows OVER value at 0.0 AVG. TC projection: 0.2 — edge: 0.22. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,H,MIN@CLE,0.96,0.0,0.96,OVER,Targeting Yordan Alvarez OVER 0.0 H. Model projects 1.0 (0.96 edge). Recent trends and opponent weakness support this play.
Yordan Alvarez,HOU,mlb,HR,MIN@CLE,0.13,0.0,0.13,OVER,Targeting Yordan Alvarez OVER 0.0 HR. Model projects 0.1 (0.13 edge). Recent trends and opponent weakness support this play.
Yordan Alvarez,HOU,mlb,RBI,MIN@CLE,0.5,0.0,0.5,OVER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.5 RBI vs a line of 0.0, giving a OVER edge of 0.50. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,R,MIN@CLE,0.5,0.0,0.5,OVER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.5 R vs a line of 0.0, giving a OVER edge of 0.50. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,SB,MIN@CLE,0.12,0.0,0.12,OVER,Yordan Alvarez shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.12. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,TB,MIN@CLE,1.94,0.0,1.94,OVER,Targeting Yordan Alvarez OVER 0.0 TB. Model projects 1.9 (1.94 edge). Recent trends and opponent weakness support this play.
Yordan Alvarez,HOU,mlb,BB,MIN@CLE,0.42,0.0,0.42,OVER,Yordan Alvarez shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.42. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,K,MIN@CLE,0.7,0.0,0.7,OVER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.7 K vs a line of 0.0, giving a OVER edge of 0.70. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,AVG,MIN@CLE,0.287,0.0,0.287,OVER,Targeting Yordan Alvarez OVER 0.0 AVG. Model projects 0.3 (0.29 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,H,MIN@CLE,1.03,0.0,1.03,OVER,Targeting Corey Seager OVER 0.0 H. Model projects 1.0 (1.03 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,HR,MIN@CLE,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Corey Seager is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Corey Seager,TEX,mlb,RBI,MIN@CLE,0.55,0.0,0.55,OVER,Targeting Corey Seager OVER 0.0 RBI. Model projects 0.6 (0.55 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,R,MIN@CLE,0.51,0.0,0.51,OVER,Corey Seager shows OVER value at 0.0 R. TC projection: 0.5 — edge: 0.51. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,SB,MIN@CLE,0.14,0.0,0.14,OVER,Corey Seager shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.14. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,TB,MIN@CLE,1.65,0.0,1.65,OVER,Targeting Corey Seager OVER 0.0 TB. Model projects 1.6 (1.65 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,BB,MIN@CLE,0.46,0.0,0.46,OVER,Corey Seager shows OVER value at 0.0 BB. TC projection: 0.5 — edge: 0.46. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,K,MIN@CLE,0.9,0.0,0.9,OVER,Targeting Corey Seager OVER 0.0 K. Model projects 0.9 (0.90 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,AVG,MIN@CLE,0.213,0.0,0.213,OVER,"Marginal +EV opportunity: Corey Seager is projected for 0.2 AVG vs a line of 0.0, giving a OVER edge of 0.21. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,H,MIN@CLE,1.05,0.0,1.05,OVER,Targeting Aaron Judge OVER 0.0 H. Model projects 1.1 (1.05 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,HR,MIN@CLE,0.13,0.0,0.13,OVER,Aaron Judge shows OVER value at 0.0 HR. TC projection: 0.1 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,RBI,MIN@CLE,0.49,0.0,0.49,OVER,Targeting Aaron Judge OVER 0.0 RBI. Model projects 0.5 (0.49 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,R,MIN@CLE,0.63,0.0,0.63,OVER,Targeting Aaron Judge OVER 0.0 R. Model projects 0.6 (0.63 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,SB,MIN@CLE,0.13,0.0,0.13,OVER,Targeting Aaron Judge OVER 0.0 SB. Model projects 0.1 (0.13 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,TB,MIN@CLE,1.92,0.0,1.92,OVER,Aaron Judge shows OVER value at 0.0 TB. TC projection: 1.9 — edge: 1.92. Moderate conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,BB,MIN@CLE,0.47,0.0,0.47,OVER,Aaron Judge shows OVER value at 0.0 BB. TC projection: 0.5 — edge: 0.47. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,K,MIN@CLE,0.7,0.0,0.7,OVER,"Marginal +EV opportunity: Aaron Judge is projected for 0.7 K vs a line of 0.0, giving a OVER edge of 0.70. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,AVG,MIN@CLE,0.231,0.0,0.231,OVER,Aaron Judge shows OVER value at 0.0 AVG. TC projection: 0.2 — edge: 0.23. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,H,SD@ATL,1.12,0.0,1.12,OVER,"Moderate +EV opportunity: Mookie Betts is projected for 1.1 H vs a line of 0.0, giving a OVER edge of 1.12. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,HR,SD@ATL,0.13,0.0,0.13,OVER,Mookie Betts shows OVER value at 0.0 HR. TC projection: 0.1 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,RBI,SD@ATL,0.44,0.0,0.44,OVER,Targeting Mookie Betts OVER 0.0 RBI. Model projects 0.4 (0.44 edge). Recent trends and opponent weakness support this play.
Mookie Betts,LAD,mlb,R,SD@ATL,0.45,0.0,0.45,OVER,Targeting Mookie Betts OVER 0.0 R. Model projects 0.5 (0.45 edge). Recent trends and opponent weakness support this play.
Mookie Betts,LAD,mlb,SB,SD@ATL,0.13,0.0,0.13,OVER,Mookie Betts shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,TB,SD@ATL,1.43,0.0,1.43,OVER,Mookie Betts shows OVER value at 0.0 TB. TC projection: 1.4 — edge: 1.43. Moderate conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,BB,SD@ATL,0.37,0.0,0.37,OVER,Mookie Betts shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.37. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,K,SD@ATL,0.9,0.0,0.9,OVER,"Marginal +EV opportunity: Mookie Betts is projected for 0.9 K vs a line of 0.0, giving a OVER edge of 0.90. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,AVG,SD@ATL,0.267,0.0,0.267,OVER,"Marginal +EV opportunity: Mookie Betts is projected for 0.3 AVG vs a line of 0.0, giving a OVER edge of 0.27. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,H,SD@ATL,1.06,0.0,1.06,OVER,Ronald Acuna shows OVER value at 0.0 H. TC projection: 1.1 — edge: 1.06. Moderate conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,HR,SD@ATL,0.1,0.0,0.1,OVER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.10. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,RBI,SD@ATL,0.57,0.0,0.57,OVER,Ronald Acuna shows OVER value at 0.0 RBI. TC projection: 0.6 — edge: 0.57. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,R,SD@ATL,0.48,0.0,0.48,OVER,Targeting Ronald Acuna OVER 0.0 R. Model projects 0.5 (0.48 edge). Recent trends and opponent weakness support this play.
Ronald Acuna,ATL,mlb,SB,SD@ATL,0.12,0.0,0.12,OVER,Ronald Acuna shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.12. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,TB,SD@ATL,1.72,0.0,1.72,OVER,"Moderate +EV opportunity: Ronald Acuna is projected for 1.7 TB vs a line of 0.0, giving a OVER edge of 1.72. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,BB,SD@ATL,0.36,0.0,0.36,OVER,Ronald Acuna shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.36. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,K,SD@ATL,0.8,0.0,0.8,OVER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.8 K vs a line of 0.0, giving a OVER edge of 0.80. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,AVG,SD@ATL,0.257,0.0,0.257,OVER,Targeting Ronald Acuna OVER 0.0 AVG. Model projects 0.3 (0.26 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,H,SD@ATL,1.05,0.0,1.05,OVER,Targeting Bryce Harper OVER 0.0 H. Model projects 1.1 (1.05 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,HR,SD@ATL,0.11,0.0,0.11,OVER,Targeting Bryce Harper OVER 0.0 HR. Model projects 0.1 (0.11 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,RBI,SD@ATL,0.48,0.0,0.48,OVER,Bryce Harper shows OVER value at 0.0 RBI. TC projection: 0.5 — edge: 0.48. Marginal conviction based on usage rate and defensive matchup.
Bryce Harper,PHI,mlb,R,SD@ATL,0.6,0.0,0.6,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.6 R vs a line of 0.0, giving a OVER edge of 0.60. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,SB,SD@ATL,0.14,0.0,0.14,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.14. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,TB,SD@ATL,1.85,0.0,1.85,OVER,Bryce Harper shows OVER value at 0.0 TB. TC projection: 1.9 — edge: 1.85. Moderate conviction based on usage rate and defensive matchup.
Bryce Harper,PHI,mlb,BB,SD@ATL,0.33,0.0,0.33,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.33. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,K,SD@ATL,0.7,0.0,0.7,OVER,Targeting Bryce Harper OVER 0.0 K. Model projects 0.7 (0.70 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,AVG,SD@ATL,0.243,0.0,0.243,OVER,Targeting Bryce Harper OVER 0.0 AVG. Model projects 0.2 (0.24 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,H,SD@ATL,1.01,0.0,1.01,OVER,"Moderate +EV opportunity: Aaron Judge is projected for 1.0 H vs a line of 0.0, giving a OVER edge of 1.01. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,HR,SD@ATL,0.12,0.0,0.12,OVER,Targeting Aaron Judge OVER 0.0 HR. Model projects 0.1 (0.12 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,RBI,SD@ATL,0.48,0.0,0.48,OVER,Aaron Judge shows OVER value at 0.0 RBI. TC projection: 0.5 — edge: 0.48. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,R,SD@ATL,0.47,0.0,0.47,OVER,Targeting Aaron Judge OVER 0.0 R. Model projects 0.5 (0.47 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,SB,SD@ATL,0.1,0.0,0.1,OVER,Targeting Aaron Judge OVER 0.0 SB. Model projects 0.1 (0.10 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,TB,SD@ATL,1.58,0.0,1.58,OVER,Aaron Judge shows OVER value at 0.0 TB. TC projection: 1.6 — edge: 1.58. Moderate conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,BB,SD@ATL,0.46,0.0,0.46,OVER,Aaron Judge shows OVER value at 0.0 BB. TC projection: 0.5 — edge: 0.46. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,K,SD@ATL,0.9,0.0,0.9,OVER,"Marginal +EV opportunity: Aaron Judge is projected for 0.9 K vs a line of 0.0, giving a OVER edge of 0.90. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,AVG,SD@ATL,0.233,0.0,0.233,OVER,"Marginal +EV opportunity: Aaron Judge is projected for 0.2 AVG vs a line of 0.0, giving a OVER edge of 0.23. Based on recent form, opponent matchup, and game context."
Corey Seager,TEX,mlb,H,SD@ATL,1.13,0.0,1.13,OVER,Corey Seager shows OVER value at 0.0 H. TC projection: 1.1 — edge: 1.13. Moderate conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,HR,SD@ATL,0.13,0.0,0.13,OVER,Corey Seager shows OVER value at 0.0 HR. TC projection: 0.1 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,RBI,SD@ATL,0.46,0.0,0.46,OVER,Corey Seager shows OVER value at 0.0 RBI. TC projection: 0.5 — edge: 0.46. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,R,SD@ATL,0.52,0.0,0.52,OVER,Corey Seager shows OVER value at 0.0 R. TC projection: 0.5 — edge: 0.52. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,SB,SD@ATL,0.14,0.0,0.14,OVER,Corey Seager shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.14. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,TB,SD@ATL,1.79,0.0,1.79,OVER,Targeting Corey Seager OVER 0.0 TB. Model projects 1.8 (1.79 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,BB,SD@ATL,0.35,0.0,0.35,OVER,"Marginal +EV opportunity: Corey Seager is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.35. Based on recent form, opponent matchup, and game context."
Corey Seager,TEX,mlb,K,SD@ATL,0.9,0.0,0.9,OVER,Targeting Corey Seager OVER 0.0 K. Model projects 0.9 (0.90 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,AVG,SD@ATL,0.217,0.0,0.217,OVER,Corey Seager shows OVER value at 0.0 AVG. TC projection: 0.2 — edge: 0.22. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,H,SD@ATL,1.09,0.0,1.09,OVER,Juan Soto shows OVER value at 0.0 H. TC projection: 1.1 — edge: 1.09. Moderate conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,HR,SD@ATL,0.12,0.0,0.12,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.12. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,RBI,SD@ATL,0.47,0.0,0.47,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.5 RBI vs a line of 0.0, giving a OVER edge of 0.47. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,R,SD@ATL,0.64,0.0,0.64,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.6 R vs a line of 0.0, giving a OVER edge of 0.64. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,SB,SD@ATL,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,TB,SD@ATL,1.53,0.0,1.53,OVER,Juan Soto shows OVER value at 0.0 TB. TC projection: 1.5 — edge: 1.53. Moderate conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,BB,SD@ATL,0.44,0.0,0.44,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.44. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,K,SD@ATL,1.0,0.0,1.0,OVER,Juan Soto shows OVER value at 0.0 K. TC projection: 1.0 — edge: 1.00. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,AVG,SD@ATL,0.291,0.0,0.291,OVER,Juan Soto shows OVER value at 0.0 AVG. TC projection: 0.3 — edge: 0.29. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,H,TB@TOR,1.04,0.0,1.04,OVER,Juan Soto shows OVER value at 0.0 H. TC projection: 1.0 — edge: 1.04. Moderate conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,HR,TB@TOR,0.14,0.0,0.14,OVER,Targeting Juan Soto OVER 0.0 HR. Model projects 0.1 (0.14 edge). Recent trends and opponent weakness support this play.
Juan Soto,NYM,mlb,RBI,TB@TOR,0.58,0.0,0.58,OVER,Juan Soto shows OVER value at 0.0 RBI. TC projection: 0.6 — edge: 0.58. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,R,TB@TOR,0.65,0.0,0.65,OVER,Juan Soto shows OVER value at 0.0 R. TC projection: 0.7 — edge: 0.65. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,SB,TB@TOR,0.12,0.0,0.12,OVER,Juan Soto shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.12. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,TB,TB@TOR,1.73,0.0,1.73,OVER,Juan Soto shows OVER value at 0.0 TB. TC projection: 1.7 — edge: 1.73. Moderate conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,BB,TB@TOR,0.44,0.0,0.44,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.44. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,K,TB@TOR,0.8,0.0,0.8,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.8 K vs a line of 0.0, giving a OVER edge of 0.80. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,AVG,TB@TOR,0.274,0.0,0.274,OVER,Targeting Juan Soto OVER 0.0 AVG. Model projects 0.3 (0.27 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,H,TB@TOR,0.99,0.0,0.99,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 1.0 H vs a line of 0.0, giving a OVER edge of 0.99. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,HR,TB@TOR,0.14,0.0,0.14,OVER,Targeting Jose Ramirez OVER 0.0 HR. Model projects 0.1 (0.14 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,RBI,TB@TOR,0.64,0.0,0.64,OVER,Jose Ramirez shows OVER value at 0.0 RBI. TC projection: 0.6 — edge: 0.64. Marginal conviction based on usage rate and defensive matchup.
Jose Ramirez,CLE,mlb,R,TB@TOR,0.64,0.0,0.64,OVER,Targeting Jose Ramirez OVER 0.0 R. Model projects 0.6 (0.64 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,SB,TB@TOR,0.14,0.0,0.14,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.14. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,TB,TB@TOR,1.4,0.0,1.4,OVER,"Moderate +EV opportunity: Jose Ramirez is projected for 1.4 TB vs a line of 0.0, giving a OVER edge of 1.40. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,BB,TB@TOR,0.4,0.0,0.4,OVER,Targeting Jose Ramirez OVER 0.0 BB. Model projects 0.4 (0.40 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,K,TB@TOR,0.7,0.0,0.7,OVER,Targeting Jose Ramirez OVER 0.0 K. Model projects 0.7 (0.70 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,AVG,TB@TOR,0.283,0.0,0.283,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.3 AVG vs a line of 0.0, giving a OVER edge of 0.28. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,H,TB@TOR,0.92,0.0,0.92,OVER,Yordan Alvarez shows OVER value at 0.0 H. TC projection: 0.9 — edge: 0.92. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,HR,TB@TOR,0.12,0.0,0.12,OVER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.12. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,RBI,TB@TOR,0.51,0.0,0.51,OVER,Yordan Alvarez shows OVER value at 0.0 RBI. TC projection: 0.5 — edge: 0.51. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,R,TB@TOR,0.54,0.0,0.54,OVER,Targeting Yordan Alvarez OVER 0.0 R. Model projects 0.5 (0.54 edge). Recent trends and opponent weakness support this play.
Yordan Alvarez,HOU,mlb,SB,TB@TOR,0.12,0.0,0.12,OVER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.12. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,TB,TB@TOR,1.62,0.0,1.62,OVER,Yordan Alvarez shows OVER value at 0.0 TB. TC projection: 1.6 — edge: 1.62. Moderate conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,BB,TB@TOR,0.44,0.0,0.44,OVER,Targeting Yordan Alvarez OVER 0.0 BB. Model projects 0.4 (0.44 edge). Recent trends and opponent weakness support this play.
Yordan Alvarez,HOU,mlb,K,TB@TOR,0.7,0.0,0.7,OVER,Yordan Alvarez shows OVER value at 0.0 K. TC projection: 0.7 — edge: 0.70. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,AVG,TB@TOR,0.26,0.0,0.26,OVER,Targeting Yordan Alvarez OVER 0.0 AVG. Model projects 0.3 (0.26 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,H,TB@TOR,0.83,0.0,0.83,OVER,Aaron Judge shows OVER value at 0.0 H. TC projection: 0.8 — edge: 0.83. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,HR,TB@TOR,0.12,0.0,0.12,OVER,Targeting Aaron Judge OVER 0.0 HR. Model projects 0.1 (0.12 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,RBI,TB@TOR,0.46,0.0,0.46,OVER,Aaron Judge shows OVER value at 0.0 RBI. TC projection: 0.5 — edge: 0.46. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,R,TB@TOR,0.45,0.0,0.45,OVER,Targeting Aaron Judge OVER 0.0 R. Model projects 0.5 (0.45 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,SB,TB@TOR,0.12,0.0,0.12,OVER,Targeting Aaron Judge OVER 0.0 SB. Model projects 0.1 (0.12 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,TB,TB@TOR,1.94,0.0,1.94,OVER,"Moderate +EV opportunity: Aaron Judge is projected for 1.9 TB vs a line of 0.0, giving a OVER edge of 1.94. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,BB,TB@TOR,0.39,0.0,0.39,OVER,Targeting Aaron Judge OVER 0.0 BB. Model projects 0.4 (0.39 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,K,TB@TOR,0.8,0.0,0.8,OVER,"Marginal +EV opportunity: Aaron Judge is projected for 0.8 K vs a line of 0.0, giving a OVER edge of 0.80. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,AVG,TB@TOR,0.204,0.0,0.204,OVER,Aaron Judge shows OVER value at 0.0 AVG. TC projection: 0.2 — edge: 0.20. Marginal conviction based on usage rate and defensive matchup.
Bryce Harper,PHI,mlb,H,TB@TOR,1.13,0.0,1.13,OVER,"Moderate +EV opportunity: Bryce Harper is projected for 1.1 H vs a line of 0.0, giving a OVER edge of 1.13. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,HR,TB@TOR,0.13,0.0,0.13,OVER,Targeting Bryce Harper OVER 0.0 HR. Model projects 0.1 (0.13 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,RBI,TB@TOR,0.48,0.0,0.48,OVER,Targeting Bryce Harper OVER 0.0 RBI. Model projects 0.5 (0.48 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,R,TB@TOR,0.51,0.0,0.51,OVER,Targeting Bryce Harper OVER 0.0 R. Model projects 0.5 (0.51 edge). Recent trends and opponent weakness support this play.
Bryce Harper,PHI,mlb,SB,TB@TOR,0.13,0.0,0.13,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.13. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,TB,TB@TOR,1.34,0.0,1.34,OVER,"Moderate +EV opportunity: Bryce Harper is projected for 1.3 TB vs a line of 0.0, giving a OVER edge of 1.34. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,BB,TB@TOR,0.44,0.0,0.44,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.44. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,K,TB@TOR,0.7,0.0,0.7,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.7 K vs a line of 0.0, giving a OVER edge of 0.70. Based on recent form, opponent matchup, and game context."
Bryce Harper,PHI,mlb,AVG,TB@TOR,0.27,0.0,0.27,OVER,"Marginal +EV opportunity: Bryce Harper is projected for 0.3 AVG vs a line of 0.0, giving a OVER edge of 0.27. Based on recent form, opponent matchup, and game context."
