name,team,sport,stat,matchup,projection,line,edge,direction,reason
2B  Bryson Stott,Philadelphia Phillies,mlb,R,New_York_Yankees_at_Philadelphia_Phillies,0.36,0.0,0.36,OVER,2B  Bryson Stott shows OVER value at 0.0 R. TC projection: 0.4 — edge: 0.36. Marginal conviction based on usage rate and defensive matchup.
RF  Esteury Ruiz,Miami Marlins,mlb,H,San_Diego_Padres_at_Miami_Marlins,0.36,0.0,0.36,OVER,"Marginal +EV opportunity: RF  Esteury Ruiz is projected for 0.4 H vs a line of 0.0, giving a OVER edge of 0.36. Based on recent form, opponent matchup, and game context."
3B  Javier Sanoja,Miami Marlins,mlb,RBI,San_Diego_Padres_at_Miami_Marlins,0.36,0.0,0.36,OVER,"Marginal +EV opportunity: 3B  Javier Sanoja is projected for 0.4 RBI vs a line of 0.0, giving a OVER edge of 0.36. Based on recent form, opponent matchup, and game context."
3B  Weston Wilson,Seattle Mariners,mlb,H,Seattle_Mariners_at_Texas_Rangers,0.36,0.0,0.36,OVER,Targeting 3B  Weston Wilson OVER 0.0 H. Model projects 0.4 (0.36 edge). Recent trends and opponent weakness support this play.
CF  Evan Carter,Texas Rangers,mlb,BB,Seattle_Mariners_at_Texas_Rangers,0.36,0.0,0.36,OVER,CF  Evan Carter shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.36. Marginal conviction based on usage rate and defensive matchup.
DH  George Springer,Toronto Blue Jays,mlb,BB,Toronto_Blue_Jays_at_Boston_Red_Sox,0.36,0.0,0.36,OVER,"Marginal +EV opportunity: DH  George Springer is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.36. Based on recent form, opponent matchup, and game context."
1B  Vladimir Guerrero Jr.,Toronto Blue Jays,mlb,RBI,Toronto_Blue_Jays_at_Boston_Red_Sox,0.36,0.0,0.36,OVER,Targeting 1B  Vladimir Guerrero Jr. OVER 0.0 RBI. Model projects 0.4 (0.36 edge). Recent trends and opponent weakness support this play.
RF  Wilyer Abreu,Boston Red Sox,mlb,BB,Toronto_Blue_Jays_at_Boston_Red_Sox,0.36,0.0,0.36,OVER,RF  Wilyer Abreu shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.36. Marginal conviction based on usage rate and defensive matchup.
CF  Lane Thomas,Kansas City Royals,mlb,BB,Kansas_City_Royals_at_Detroit_Tigers,0.35,0.0,0.35,OVER,Targeting CF  Lane Thomas OVER 0.0 BB. Model projects 0.3 (0.35 edge). Recent trends and opponent weakness support this play.
2B  Michael Massey,Kansas City Royals,mlb,R,Kansas_City_Royals_at_Detroit_Tigers,0.35,0.0,0.35,OVER,Targeting 2B  Michael Massey OVER 0.0 R. Model projects 0.3 (0.35 edge). Recent trends and opponent weakness support this play.
3B  Nick Loftin,Kansas City Royals,mlb,R,Kansas_City_Royals_at_Detroit_Tigers,0.35,0.0,0.35,OVER,"Marginal +EV opportunity: 3B  Nick Loftin is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.35. Based on recent form, opponent matchup, and game context."
1B  Nolan Schanuel,Los Angeles Angels,mlb,RBI,Los_Angeles_Angels_at_San_Francisco_Giants,0.35,0.0,0.35,OVER,1B  Nolan Schanuel shows OVER value at 0.0 RBI. TC projection: 0.3 — edge: 0.35. Marginal conviction based on usage rate and defensive matchup.
C   Tyler Heineman,Los Angeles Angels,mlb,H,Los_Angeles_Angels_at_San_Francisco_Giants,0.35,0.0,0.35,OVER,Targeting C   Tyler Heineman OVER 0.0 H. Model projects 0.3 (0.35 edge). Recent trends and opponent weakness support this play.
CF  Grant McCray,San Francisco Giants,mlb,R,Los_Angeles_Angels_at_San_Francisco_Giants,0.35,0.0,0.35,OVER,CF  Grant McCray shows OVER value at 0.0 R. TC projection: 0.3 — edge: 0.35. Marginal conviction based on usage rate and defensive matchup.
CF  Grant McCray,San Francisco Giants,mlb,SB,Los_Angeles_Angels_at_San_Francisco_Giants,0.35,0.0,0.35,OVER,"Marginal +EV opportunity: CF  Grant McCray is projected for 0.3 SB vs a line of 0.0, giving a OVER edge of 0.35. Based on recent form, opponent matchup, and game context."
RF  Carson Benge,New York Mets,mlb,RBI,Los_Angeles_Dodgers_at_New_York_Mets,0.35,0.0,0.35,OVER,RF  Carson Benge shows OVER value at 0.0 RBI. TC projection: 0.3 — edge: 0.35. Marginal conviction based on usage rate and defensive matchup.
CF  Luis Robert Jr.,New York Mets,mlb,R,Los_Angeles_Dodgers_at_New_York_Mets,0.35,0.0,0.35,OVER,"Marginal +EV opportunity: CF  Luis Robert Jr. is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.35. Based on recent form, opponent matchup, and game context."
SS  José Caballero,New York Yankees,mlb,RBI,New_York_Yankees_at_Philadelphia_Phillies,0.35,0.0,0.35,OVER,Targeting SS  José Caballero OVER 0.0 RBI. Model projects 0.3 (0.35 edge). Recent trends and opponent weakness support this play.
SS  Trea Turner,Philadelphia Phillies,mlb,RBI,New_York_Yankees_at_Philadelphia_Phillies,0.35,0.0,0.35,OVER,SS  Trea Turner shows OVER value at 0.0 RBI. TC projection: 0.3 — edge: 0.35. Marginal conviction based on usage rate and defensive matchup.
1B  Gavin Sheets,San Diego Padres,mlb,RBI,San_Diego_Padres_at_Miami_Marlins,0.35,0.0,0.35,OVER,Targeting 1B  Gavin Sheets OVER 0.0 RBI. Model projects 0.3 (0.35 edge). Recent trends and opponent weakness support this play.
SS  Xander Bogaerts,San Diego Padres,mlb,R,San_Diego_Padres_at_Miami_Marlins,0.35,0.0,0.35,OVER,SS  Xander Bogaerts shows OVER value at 0.0 R. TC projection: 0.3 — edge: 0.35. Marginal conviction based on usage rate and defensive matchup.
LF  Randy Arozarena,Seattle Mariners,mlb,BB,Seattle_Mariners_at_Texas_Rangers,0.35,0.0,0.35,OVER,Targeting LF  Randy Arozarena OVER 0.0 BB. Model projects 0.3 (0.35 edge). Recent trends and opponent weakness support this play.
RF  Brandon Nimmo,Texas Rangers,mlb,RBI,Seattle_Mariners_at_Texas_Rangers,0.35,0.0,0.35,OVER,Targeting RF  Brandon Nimmo OVER 0.0 RBI. Model projects 0.3 (0.35 edge). Recent trends and opponent weakness support this play.
DH  Romy Gonzalez,Boston Red Sox,mlb,RBI,Toronto_Blue_Jays_at_Boston_Red_Sox,0.35,0.0,0.35,OVER,Targeting DH  Romy Gonzalez OVER 0.0 RBI. Model projects 0.3 (0.35 edge). Recent trends and opponent weakness support this play.
C   Drew Romo,Chicago White Sox,mlb,H,Houston_Astros_at_Chicago_White_Sox,0.34,0.0,0.34,OVER,C   Drew Romo shows OVER value at 0.0 H. TC projection: 0.3 — edge: 0.34. Marginal conviction based on usage rate and defensive matchup.
CF  Tristan Peters,Chicago White Sox,mlb,R,Houston_Astros_at_Chicago_White_Sox,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: CF  Tristan Peters is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
CF  Lane Thomas,Kansas City Royals,mlb,RBI,Kansas_City_Royals_at_Detroit_Tigers,0.34,0.0,0.34,OVER,Targeting CF  Lane Thomas OVER 0.0 RBI. Model projects 0.3 (0.34 edge). Recent trends and opponent weakness support this play.
3B  Colt Keith,Detroit Tigers,mlb,R,Kansas_City_Royals_at_Detroit_Tigers,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: 3B  Colt Keith is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
2B  Gleyber Torres,Detroit Tigers,mlb,RBI,Kansas_City_Royals_at_Detroit_Tigers,0.34,0.0,0.34,OVER,2B  Gleyber Torres shows OVER value at 0.0 RBI. TC projection: 0.3 — edge: 0.34. Marginal conviction based on usage rate and defensive matchup.
DH  Jorge Soler,Los Angeles Angels,mlb,BB,Los_Angeles_Angels_at_San_Francisco_Giants,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: DH  Jorge Soler is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
LF  Wade Meckler,Los Angeles Angels,mlb,R,Los_Angeles_Angels_at_San_Francisco_Giants,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: LF  Wade Meckler is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
1B  Rafael Devers,San Francisco Giants,mlb,BB,Los_Angeles_Angels_at_San_Francisco_Giants,0.34,0.0,0.34,OVER,Targeting 1B  Rafael Devers OVER 0.0 BB. Model projects 0.3 (0.34 edge). Recent trends and opponent weakness support this play.
CF  A.J. Ewing,New York Mets,mlb,RBI,Los_Angeles_Dodgers_at_New_York_Mets,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: CF  A.J. Ewing is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
3B  Brett Baty,New York Mets,mlb,R,Los_Angeles_Dodgers_at_New_York_Mets,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: 3B  Brett Baty is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
C   Ali Sánchez,New York Yankees,mlb,H,New_York_Yankees_at_Philadelphia_Phillies,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: C   Ali Sánchez is projected for 0.3 H vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
SS  José Caballero,New York Yankees,mlb,R,New_York_Yankees_at_Philadelphia_Phillies,0.34,0.0,0.34,OVER,SS  José Caballero shows OVER value at 0.0 R. TC projection: 0.3 — edge: 0.34. Marginal conviction based on usage rate and defensive matchup.
1B  Gavin Sheets,San Diego Padres,mlb,BB,San_Diego_Padres_at_Miami_Marlins,0.34,0.0,0.34,OVER,Targeting 1B  Gavin Sheets OVER 0.0 BB. Model projects 0.3 (0.34 edge). Recent trends and opponent weakness support this play.
RF  Esteury Ruiz,Miami Marlins,mlb,R,San_Diego_Padres_at_Miami_Marlins,0.34,0.0,0.34,OVER,Targeting RF  Esteury Ruiz OVER 0.0 R. Model projects 0.3 (0.34 edge). Recent trends and opponent weakness support this play.
SS  Colt Emerson,Seattle Mariners,mlb,RBI,Seattle_Mariners_at_Texas_Rangers,0.34,0.0,0.34,OVER,SS  Colt Emerson shows OVER value at 0.0 RBI. TC projection: 0.3 — edge: 0.34. Marginal conviction based on usage rate and defensive matchup.
1B  Josh Naylor,Seattle Mariners,mlb,R,Seattle_Mariners_at_Texas_Rangers,0.34,0.0,0.34,OVER,Targeting 1B  Josh Naylor OVER 0.0 R. Model projects 0.3 (0.34 edge). Recent trends and opponent weakness support this play.
CF  Evan Carter,Texas Rangers,mlb,R,Seattle_Mariners_at_Texas_Rangers,0.34,0.0,0.34,OVER,CF  Evan Carter shows OVER value at 0.0 R. TC projection: 0.3 — edge: 0.34. Marginal conviction based on usage rate and defensive matchup.
DH  Joc Pederson,Texas Rangers,mlb,RBI,Seattle_Mariners_at_Texas_Rangers,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: DH  Joc Pederson is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
DH  Joc Pederson,Texas Rangers,mlb,BB,Seattle_Mariners_at_Texas_Rangers,0.34,0.0,0.34,OVER,Targeting DH  Joc Pederson OVER 0.0 BB. Model projects 0.3 (0.34 edge). Recent trends and opponent weakness support this play.
DH  Masataka Yoshida,Boston Red Sox,mlb,R,Toronto_Blue_Jays_at_Boston_Red_Sox,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: DH  Masataka Yoshida is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
1B  Willson Contreras,Boston Red Sox,mlb,BB,Toronto_Blue_Jays_at_Boston_Red_Sox,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: 1B  Willson Contreras is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
CF  Tristan Peters,Chicago White Sox,mlb,RBI,Houston_Astros_at_Chicago_White_Sox,0.33,0.0,0.33,OVER,CF  Tristan Peters shows OVER value at 0.0 RBI. TC projection: 0.3 — edge: 0.33. Marginal conviction based on usage rate and defensive matchup.
LF  Isaac Collins,Kansas City Royals,mlb,R,Kansas_City_Royals_at_Detroit_Tigers,0.33,0.0,0.33,OVER,"Marginal +EV opportunity: LF  Isaac Collins is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.33. Based on recent form, opponent matchup, and game context."
2B  Michael Massey,Kansas City Royals,mlb,RBI,Kansas_City_Royals_at_Detroit_Tigers,0.33,0.0,0.33,OVER,"Marginal +EV opportunity: 2B  Michael Massey is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.33. Based on recent form, opponent matchup, and game context."
DH  Bryce Eldridge,San Francisco Giants,mlb,RBI,Los_Angeles_Angels_at_San_Francisco_Giants,0.33,0.0,0.33,OVER,"Marginal +EV opportunity: DH  Bryce Eldridge is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.33. Based on recent form, opponent matchup, and game context."
2B  Luis Arraez,San Francisco Giants,mlb,RBI,Los_Angeles_Angels_at_San_Francisco_Giants,0.33,0.0,0.33,OVER,Targeting 2B  Luis Arraez OVER 0.0 RBI. Model projects 0.3 (0.33 edge). Recent trends and opponent weakness support this play.
CF  A.J. Ewing,New York Mets,mlb,BB,Los_Angeles_Dodgers_at_New_York_Mets,0.33,0.0,0.33,OVER,Targeting CF  A.J. Ewing OVER 0.0 BB. Model projects 0.3 (0.33 edge). Recent trends and opponent weakness support this play.
C   J.T. Realmuto,Philadelphia Phillies,mlb,R,New_York_Yankees_at_Philadelphia_Phillies,0.33,0.0,0.33,OVER,Targeting C   J.T. Realmuto OVER 0.0 R. Model projects 0.3 (0.33 edge). Recent trends and opponent weakness support this play.
RF  Fernando Tatis Jr.,San Diego Padres,mlb,BB,San_Diego_Padres_at_Miami_Marlins,0.33,0.0,0.33,OVER,Targeting RF  Fernando Tatis Jr. OVER 0.0 BB. Model projects 0.3 (0.33 edge). Recent trends and opponent weakness support this play.
1B  Gavin Sheets,San Diego Padres,mlb,R,San_Diego_Padres_at_Miami_Marlins,0.33,0.0,0.33,OVER,"Marginal +EV opportunity: 1B  Gavin Sheets is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.33. Based on recent form, opponent matchup, and game context."
LF  Kyle Stowers,Miami Marlins,mlb,BB,San_Diego_Padres_at_Miami_Marlins,0.33,0.0,0.33,OVER,Targeting LF  Kyle Stowers OVER 0.0 BB. Model projects 0.3 (0.33 edge). Recent trends and opponent weakness support this play.
C   Liam Hicks,Miami Marlins,mlb,BB,San_Diego_Padres_at_Miami_Marlins,0.33,0.0,0.33,OVER,"Marginal +EV opportunity: C   Liam Hicks is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.33. Based on recent form, opponent matchup, and game context."
C   Elias Díaz,Texas Rangers,mlb,RBI,Seattle_Mariners_at_Texas_Rangers,0.33,0.0,0.33,OVER,"Marginal +EV opportunity: C   Elias Díaz is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.33. Based on recent form, opponent matchup, and game context."
3B  Josh Jung,Texas Rangers,mlb,RBI,Seattle_Mariners_at_Texas_Rangers,0.33,0.0,0.33,OVER,"Marginal +EV opportunity: 3B  Josh Jung is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.33. Based on recent form, opponent matchup, and game context."
SS  Andrés Giménez,Toronto Blue Jays,mlb,RBI,Toronto_Blue_Jays_at_Boston_Red_Sox,0.33,0.0,0.33,OVER,Targeting SS  Andrés Giménez OVER 0.0 RBI. Model projects 0.3 (0.33 edge). Recent trends and opponent weakness support this play.
CF  Daulton Varsho,Toronto Blue Jays,mlb,R,Toronto_Blue_Jays_at_Boston_Red_Sox,0.33,0.0,0.33,OVER,Targeting CF  Daulton Varsho OVER 0.0 R. Model projects 0.3 (0.33 edge). Recent trends and opponent weakness support this play.
DH  Randal Grichuk,Chicago White Sox,mlb,RBI,Houston_Astros_at_Chicago_White_Sox,0.32,0.0,0.32,OVER,Targeting DH  Randal Grichuk OVER 0.0 RBI. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
LF  Sam Antonacci,Chicago White Sox,mlb,RBI,Houston_Astros_at_Chicago_White_Sox,0.32,0.0,0.32,OVER,Targeting LF  Sam Antonacci OVER 0.0 RBI. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
RF  Jac Caglianone,Kansas City Royals,mlb,RBI,Kansas_City_Royals_at_Detroit_Tigers,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: RF  Jac Caglianone is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
C   Jake Rogers,Detroit Tigers,mlb,BB,Kansas_City_Royals_at_Detroit_Tigers,0.32,0.0,0.32,OVER,Targeting C   Jake Rogers OVER 0.0 BB. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
CF  Jose Siri,Los Angeles Angels,mlb,R,Los_Angeles_Angels_at_San_Francisco_Giants,0.32,0.0,0.32,OVER,Targeting CF  Jose Siri OVER 0.0 R. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
1B  Nolan Schanuel,Los Angeles Angels,mlb,R,Los_Angeles_Angels_at_San_Francisco_Giants,0.32,0.0,0.32,OVER,Targeting 1B  Nolan Schanuel OVER 0.0 R. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
2B  Vaughn Grissom,Los Angeles Angels,mlb,R,Los_Angeles_Angels_at_San_Francisco_Giants,0.32,0.0,0.32,OVER,2B  Vaughn Grissom shows OVER value at 0.0 R. TC projection: 0.3 — edge: 0.32. Marginal conviction based on usage rate and defensive matchup.
C   Francisco Alvarez,New York Mets,mlb,RBI,Los_Angeles_Dodgers_at_New_York_Mets,0.32,0.0,0.32,OVER,Targeting C   Francisco Alvarez OVER 0.0 RBI. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
2B  Marcus Semien,New York Mets,mlb,R,Los_Angeles_Dodgers_at_New_York_Mets,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: 2B  Marcus Semien is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
C   Austin Wells,New York Yankees,mlb,BB,New_York_Yankees_at_Philadelphia_Phillies,0.32,0.0,0.32,OVER,Targeting C   Austin Wells OVER 0.0 BB. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
RF  Jasson Domínguez,New York Yankees,mlb,R,New_York_Yankees_at_Philadelphia_Phillies,0.32,0.0,0.32,OVER,Targeting RF  Jasson Domínguez OVER 0.0 R. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
2B  Jazz Chisholm Jr.,New York Yankees,mlb,BB,New_York_Yankees_at_Philadelphia_Phillies,0.32,0.0,0.32,OVER,Targeting 2B  Jazz Chisholm Jr. OVER 0.0 BB. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
SS  Max Schuemann,New York Yankees,mlb,H,New_York_Yankees_at_Philadelphia_Phillies,0.32,0.0,0.32,OVER,SS  Max Schuemann shows OVER value at 0.0 H. TC projection: 0.3 — edge: 0.32. Marginal conviction based on usage rate and defensive matchup.
C   Freddy Fermin,San Diego Padres,mlb,H,San_Diego_Padres_at_Miami_Marlins,0.32,0.0,0.32,OVER,Targeting C   Freddy Fermin OVER 0.0 H. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
2B  Jake Cronenworth,San Diego Padres,mlb,R,San_Diego_Padres_at_Miami_Marlins,0.32,0.0,0.32,OVER,2B  Jake Cronenworth shows OVER value at 0.0 R. TC projection: 0.3 — edge: 0.32. Marginal conviction based on usage rate and defensive matchup.
C   Luis Campusano,San Diego Padres,mlb,RBI,San_Diego_Padres_at_Miami_Marlins,0.32,0.0,0.32,OVER,Targeting C   Luis Campusano OVER 0.0 RBI. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
3B  Luis Rengifo,San Diego Padres,mlb,R,San_Diego_Padres_at_Miami_Marlins,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: 3B  Luis Rengifo is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
3B  Luis Rengifo,San Diego Padres,mlb,RBI,San_Diego_Padres_at_Miami_Marlins,0.32,0.0,0.32,OVER,Targeting 3B  Luis Rengifo OVER 0.0 RBI. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
1B  Ty France,San Diego Padres,mlb,R,San_Diego_Padres_at_Miami_Marlins,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: 1B  Ty France is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
SS  Xander Bogaerts,San Diego Padres,mlb,RBI,San_Diego_Padres_at_Miami_Marlins,0.32,0.0,0.32,OVER,Targeting SS  Xander Bogaerts OVER 0.0 RBI. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
DH  Dominic Canzone,Seattle Mariners,mlb,R,Seattle_Mariners_at_Texas_Rangers,0.32,0.0,0.32,OVER,Targeting DH  Dominic Canzone OVER 0.0 R. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
1B  Josh Naylor,Seattle Mariners,mlb,RBI,Seattle_Mariners_at_Texas_Rangers,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: 1B  Josh Naylor is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
2B  Justin Foscue,Texas Rangers,mlb,RBI,Seattle_Mariners_at_Texas_Rangers,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: 2B  Justin Foscue is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
LF  Davis Schneider,Toronto Blue Jays,mlb,BB,Toronto_Blue_Jays_at_Boston_Red_Sox,0.32,0.0,0.32,OVER,Targeting LF  Davis Schneider OVER 0.0 BB. Model projects 0.3 (0.32 edge). Recent trends and opponent weakness support this play.
3B  Kazuma Okamoto,Toronto Blue Jays,mlb,BB,Toronto_Blue_Jays_at_Boston_Red_Sox,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: 3B  Kazuma Okamoto is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
RF  Myles Straw,Toronto Blue Jays,mlb,H,Toronto_Blue_Jays_at_Boston_Red_Sox,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: RF  Myles Straw is projected for 0.3 H vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
SS  Colson Montgomery,Chicago White Sox,mlb,BB,Houston_Astros_at_Chicago_White_Sox,0.31,0.0,0.31,OVER,"Marginal +EV opportunity: SS  Colson Montgomery is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.31. Based on recent form, opponent matchup, and game context."
DH  Salvador Perez,Kansas City Royals,mlb,R,Kansas_City_Royals_at_Detroit_Tigers,0.31,0.0,0.31,OVER,Targeting DH  Salvador Perez OVER 0.0 R. Model projects 0.3 (0.31 edge). Recent trends and opponent weakness support this play.
1B  Nolan Schanuel,Los Angeles Angels,mlb,BB,Los_Angeles_Angels_at_San_Francisco_Giants,0.31,0.0,0.31,OVER,"Marginal +EV opportunity: 1B  Nolan Schanuel is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.31. Based on recent form, opponent matchup, and game context."
RF  Jung Hoo Lee,San Francisco Giants,mlb,RBI,Los_Angeles_Angels_at_San_Francisco_Giants,0.31,0.0,0.31,OVER,RF  Jung Hoo Lee shows OVER value at 0.0 RBI. TC projection: 0.3 — edge: 0.31. Marginal conviction based on usage rate and defensive matchup.
LF  Teoscar Hernández,Los Angeles Dodgers,mlb,BB,Los_Angeles_Dodgers_at_New_York_Mets,0.31,0.0,0.31,OVER,LF  Teoscar Hernández shows OVER value at 0.0 BB. TC projection: 0.3 — edge: 0.31. Marginal conviction based on usage rate and defensive matchup.
2B  Marcus Semien,New York Mets,mlb,RBI,Los_Angeles_Dodgers_at_New_York_Mets,0.31,0.0,0.31,OVER,2B  Marcus Semien shows OVER value at 0.0 RBI. TC projection: 0.3 — edge: 0.31. Marginal conviction based on usage rate and defensive matchup.
SS  Anthony Volpe,New York Yankees,mlb,R,New_York_Yankees_at_Philadelphia_Phillies,0.31,0.0,0.31,OVER,Targeting SS  Anthony Volpe OVER 0.0 R. Model projects 0.3 (0.31 edge). Recent trends and opponent weakness support this play.
2B  Xavier Edwards,Miami Marlins,mlb,RBI,San_Diego_Padres_at_Miami_Marlins,0.31,0.0,0.31,OVER,Targeting 2B  Xavier Edwards OVER 0.0 RBI. Model projects 0.3 (0.31 edge). Recent trends and opponent weakness support this play.
C   Mitch Garver,Seattle Mariners,mlb,R,Seattle_Mariners_at_Texas_Rangers,0.31,0.0,0.31,OVER,"Marginal +EV opportunity: C   Mitch Garver is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.31. Based on recent form, opponent matchup, and game context."
LF  Alejandro Osuna,Texas Rangers,mlb,R,Seattle_Mariners_at_Texas_Rangers,0.31,0.0,0.31,OVER,Targeting LF  Alejandro Osuna OVER 0.0 R. Model projects 0.3 (0.31 edge). Recent trends and opponent weakness support this play.
3B  Josh Jung,Texas Rangers,mlb,BB,Seattle_Mariners_at_Texas_Rangers,0.31,0.0,0.31,OVER,"Marginal +EV opportunity: 3B  Josh Jung is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.31. Based on recent form, opponent matchup, and game context."
C   Alejandro Kirk,Toronto Blue Jays,mlb,RBI,Toronto_Blue_Jays_at_Boston_Red_Sox,0.31,0.0,0.31,OVER,Targeting C   Alejandro Kirk OVER 0.0 RBI. Model projects 0.3 (0.31 edge). Recent trends and opponent weakness support this play.
C   Alejandro Kirk,Toronto Blue Jays,mlb,BB,Toronto_Blue_Jays_at_Boston_Red_Sox,0.31,0.0,0.31,OVER,Targeting C   Alejandro Kirk OVER 0.0 BB. Model projects 0.3 (0.31 edge). Recent trends and opponent weakness support this play.
DH  George Springer,Toronto Blue Jays,mlb,RBI,Toronto_Blue_Jays_at_Boston_Red_Sox,0.31,0.0,0.31,OVER,"Marginal +EV opportunity: DH  George Springer is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.31. Based on recent form, opponent matchup, and game context."
LF  Yohendrick Piñango,Toronto Blue Jays,mlb,RBI,Toronto_Blue_Jays_at_Boston_Red_Sox,0.31,0.0,0.31,OVER,Targeting LF  Yohendrick Piñango OVER 0.0 RBI. Model projects 0.3 (0.31 edge). Recent trends and opponent weakness support this play.
SS  Tsung-Che Cheng,Boston Red Sox,mlb,RBI,Toronto_Blue_Jays_at_Boston_Red_Sox,0.31,0.0,0.31,OVER,"Marginal +EV opportunity: SS  Tsung-Che Cheng is projected for 0.3 RBI vs a line of 0.0, giving a OVER edge of 0.31. Based on recent form, opponent matchup, and game context."
DH  Randal Grichuk,Chicago White Sox,mlb,R,Houston_Astros_at_Chicago_White_Sox,0.3,0.0,0.3,OVER,"Marginal +EV opportunity: DH  Randal Grichuk is projected for 0.3 R vs a line of 0.0, giving a OVER edge of 0.30. Based on recent form, opponent matchup, and game context."
C   Carter Jensen,Kansas City Royals,mlb,BB,Kansas_City_Royals_at_Detroit_Tigers,0.3,0.0,0.3,OVER,Targeting C   Carter Jensen OVER 0.0 BB. Model projects 0.3 (0.30 edge). Recent trends and opponent weakness support this play.
